Day,Month,Year,Regulated,Natural
24,1,1992,6.313,7.419559651
25,1,1992,6.333,7.445102461
26,1,1992,6.353,7.469220918
27,1,1992,6.376,7.49040558
28,1,1992,6.419,7.507516174
29,1,1992,6.47,7.517613142
30,1,1992,6.51,7.547713155
31,1,1992,6.604,7.592803806
1,2,1992,6.656,7.660856955
2,2,1992,6.658,7.74158884
3,2,1992,6.649,7.825112189
4,2,1992,6.641,7.903671677
5,2,1992,6.638,7.972694873
6,2,1992,6.633,8.030329875
7,2,1992,6.637,8.076321704
8,2,1992,6.609,8.111077117
9,2,1992,6.522,8.135173758
10,2,1992,6.49,8.148333976
11,2,1992,6.473,8.149156
12,2,1992,6.441,8.134350755
13,2,1992,6.419,8.098356776
14,2,1992,6.366,8.034480555
15,2,1992,6.327,7.936628605
16,2,1992,6.296,7.803843295
17,2,1992,6.272,7.647589352
18,2,1992,6.272,7.497916793
19,2,1992,6.275,7.385158456
20,2,1992,6.258,7.308252601
21,2,1992,6.238,7.255117951
22,2,1992,6.227,7.214686846
23,2,1992,6.25,7.181160944
24,2,1992,6.261,7.152739875
25,2,1992,6.271,7.129455896
26,2,1992,6.277,7.111706943
27,2,1992,6.269,7.100332648
28,2,1992,6.263,7.096241561
29,2,1992,6.275,7.100109529
1,3,1992,6.3,7.115124835
2,3,1992,6.315,7.13598532
3,3,1992,6.346,7.160739262
4,3,1992,6.373,7.187739699
5,3,1992,6.356,7.216014368
6,3,1992,6.33,7.24540782
7,3,1992,6.317,7.275178155
8,3,1992,6.296,7.303857145
9,3,1992,6.27,7.328891955
10,3,1992,6.259,7.347892963
11,3,1992,6.251,7.358696845
12,3,1992,6.25,7.360593919
13,3,1992,6.25,7.35366099
14,3,1992,6.252,7.339418931
15,3,1992,6.259,7.319966777
16,3,1992,6.26,7.2982875
17,3,1992,6.256,7.277527582
18,3,1992,6.241,7.26085248
19,3,1992,6.24,7.25063156
20,3,1992,6.244,7.248645305
21,3,1992,6.263,7.255485622
22,3,1992,6.279,7.270698425
23,3,1992,6.284,7.292862205
24,3,1992,6.299,7.3202595
25,3,1992,6.3,7.351543903
26,3,1992,6.296,7.385813859
27,3,1992,6.295,7.4223195
28,3,1992,6.343,7.458796758
29,3,1992,6.339,7.492211555
30,3,1992,6.333,7.519847839
31,3,1992,6.337,7.540446589
1,4,1992,6.329,7.561659272
2,4,1992,6.315,7.57745624
3,4,1992,6.29,7.590653382
4,4,1992,6.277,7.602261395
5,4,1992,6.261,7.612212989
6,4,1992,6.258,7.62001135
7,4,1992,6.253,7.625159955
8,4,1992,6.259,7.627090147
9,4,1992,6.26,7.624945471
10,4,1992,6.26,7.617937021
11,4,1992,6.26,7.605985198
12,4,1992,6.26,7.590223254
13,4,1992,6.26,7.57250382
14,4,1992,6.262,7.554472432
15,4,1992,6.271,7.53749563
16,4,1992,6.277,7.522226288
17,4,1992,6.261,7.508959078
18,4,1992,6.224,7.49762798
19,4,1992,6.218,7.488165824
20,4,1992,6.215,7.480504398
21,4,1992,6.229,7.47450222
22,4,1992,6.23,7.470233936
23,4,1992,6.23,7.467628875
24,4,1992,6.222,7.466832781
25,4,1992,6.193,7.467845983
26,4,1992,6.188,7.470740415
27,4,1992,6.185,7.475370175
28,4,1992,6.199,7.481661128
29,4,1992,6.21,7.489321875
30,4,1992,6.246,7.497772387
1,5,1992,6.24,7.513647411
2,5,1992,6.204,7.525396875
3,5,1992,6.198,7.529719155
4,5,1992,6.191,7.519775758
5,5,1992,6.19,7.485708875
6,5,1992,6.188,7.419487016
7,5,1992,6.181,7.322674222
8,5,1992,6.186,7.211736334
9,5,1992,6.212,7.109700395
10,5,1992,6.229,7.030769101
11,5,1992,6.228,6.976248307
12,5,1992,6.23,6.940936831
13,5,1992,6.268,6.91978287
14,5,1992,6.279,6.909005561
15,5,1992,6.278,6.905838643
16,5,1992,6.269,6.908176198
17,5,1992,6.259,6.914508286
18,5,1992,6.251,6.924076441
19,5,1992,6.248,6.936648368
20,5,1992,6.239,6.95259187
21,5,1992,6.233,6.972120678
22,5,1992,6.237,6.995444621
23,5,1992,6.225,7.022021128
24,5,1992,6.202,7.050264078
25,5,1992,6.198,7.07710899
26,5,1992,6.193,7.100853245
27,5,1992,6.207,7.122626368
28,5,1992,6.239,7.145254745
29,5,1992,6.253,7.17087992
30,5,1992,6.294,7.199927886
31,5,1992,6.403,7.231787195
1,6,1992,6.458,7.262689955
2,6,1992,6.493,7.29535518
3,6,1992,6.587,7.328233744
4,6,1992,6.61,7.360083195
5,6,1992,6.575,7.389963995
6,6,1992,6.543,7.416799225
7,6,1992,6.54,7.439809304
8,6,1992,6.54,7.458144973
9,6,1992,6.54,7.470812768
10,6,1992,6.542,7.477033595
11,6,1992,6.549,7.476382717
12,6,1992,6.571,7.46893147
13,6,1992,6.639,7.455320195
14,6,1992,6.593,7.43676296
15,6,1992,6.581,7.41512816
16,6,1992,6.564,7.39251168
17,6,1992,6.508,7.371168798
18,6,1992,6.507,7.353295999
19,6,1992,6.497,7.340661152
20,6,1992,6.472,7.33437579
21,6,1992,6.43,7.335326093
22,6,1992,6.402,7.343510515
23,6,1992,6.348,7.358331992
24,6,1992,6.28,7.378966937
25,6,1992,6.246,7.404370158
26,6,1992,6.222,7.433643353
27,6,1992,6.222,7.466036638
28,6,1992,6.231,7.499577342
29,6,1992,6.241,7.531087577
30,6,1992,6.259,7.557203902
1,7,1992,6.306,7.574370173
2,7,1992,6.356,7.586064608
3,7,1992,6.4,7.593735545
4,7,1992,6.419,7.599252918
5,7,1992,6.414,7.603693755
6,7,1992,6.396,7.607560328
7,7,1992,6.413,7.610781581
8,7,1992,6.434,7.61328644
9,7,1992,6.46,7.615146875
10,7,1992,6.469,7.616506253
11,7,1992,6.466,7.617364733
12,7,1992,6.453,7.617793951
13,7,1992,6.455,7.617937021
14,7,1992,6.439,7.617722416
15,7,1992,6.429,7.617221657
16,7,1992,6.421,7.616506253
17,7,1992,6.418,7.615576168
18,7,1992,6.413,7.615576168
19,7,1992,6.419,7.620297438
20,7,1992,6.42,7.63430791
21,7,1992,6.42,7.659003176
22,7,1992,6.42,7.691049656
23,7,1992,6.422,7.725285152
24,7,1992,6.42,7.757517625
25,7,1992,6.38,7.785997232
26,7,1992,6.358,7.811312691
27,7,1992,6.339,7.834608008
28,7,1992,6.327,7.857087496
29,7,1992,6.309,7.879245795
30,7,1992,6.314,7.901084422
31,7,1992,6.369,7.921976569
1,8,1992,6.394,7.941438995
2,8,1992,6.422,7.957877528
3,8,1992,6.446,7.969496419
4,8,1992,6.473,7.974919385
5,8,1992,6.458,7.973112
6,8,1992,6.434,7.96407102
7,8,1992,6.389,7.948616179
8,8,1992,6.349,7.92790928
9,8,1992,6.393,7.90332208
10,8,1992,6.393,7.876653375
11,8,1992,6.403,7.849926606
12,8,1992,6.423,7.82553438
13,8,1992,6.446,7.805323438
14,8,1992,6.487,7.790725757
15,8,1992,6.54,7.782114265
16,8,1992,6.595,7.779148275
17,8,1992,6.6,7.780984447
18,8,1992,6.596,7.786420755
19,8,1992,6.578,7.79460604
20,8,1992,6.561,7.804548147
21,8,1992,6.558,7.815538659
22,8,1992,6.549,7.827223001
23,8,1992,6.541,7.839458611
24,8,1992,6.534,7.85224382
25,8,1992,6.5,7.865927555
26,8,1992,6.45,7.880786974
27,8,1992,6.429,7.897517309
28,8,1992,6.421,7.916460046
29,8,1992,6.43,7.938162559
30,8,1992,6.494,7.9626795
31,8,1992,6.602,7.990062973
1,9,1992,6.641,8.022439616
2,9,1992,6.75,8.055833753
3,9,1992,6.888,8.089203423
4,9,1992,7,8.120900216
5,9,1992,7.01,8.149703984
6,9,1992,7.008,8.174746875
7,9,1992,7.001,8.196189056
8,9,1992,6.998,8.215752985
9,9,1992,6.985,8.235827912
10,9,1992,6.962,8.257971918
11,9,1992,6.964,8.282105158
12,9,1992,6.992,8.307201305
13,9,1992,7.049,8.332444659
14,9,1992,7.071,8.357430248
15,9,1992,7.105,8.38256215
16,9,1992,7.224,8.408307814
17,9,1992,7.363,8.43526392
18,9,1992,7.529,8.46395438
19,9,1992,7.568,8.494631072
20,9,1992,7.612,8.527541862
21,9,1992,7.65,8.56273196
22,9,1992,7.723,8.600178382
23,9,1992,7.836,8.639725448
24,9,1992,7.88,8.681348595
25,9,1992,7.936,8.724761672
26,9,1992,7.98,8.769940702
27,9,1992,8.006,8.816602696
28,9,1992,8.045,8.864596755
29,9,1992,8.101,8.913773638
30,9,1992,8.219,8.963858816
1,10,1992,8.371,9.011293086
2,10,1992,8.549,9.057118206
3,10,1992,8.611,9.10348468
4,10,1992,8.599,9.15094328
5,10,1992,8.587,9.198543875
6,10,1992,8.568,9.245354488
7,10,1992,8.548,9.291075934
8,10,1992,8.531,9.335904217
9,10,1992,8.536,9.37960542
10,10,1992,8.552,9.422192432
11,10,1992,8.532,9.463557195
12,10,1992,8.53,9.503473375
13,10,1992,8.528,9.541538958
14,10,1992,8.521,9.577358238
15,10,1992,8.52,9.610659646
16,10,1992,8.52,9.641410915
17,10,1992,8.54,9.669519667
18,10,1992,8.613,9.695833395
19,10,1992,8.62,9.72019182
20,10,1992,8.624,9.74284471
21,10,1992,8.639,9.764563112
22,10,1992,8.646,9.786342478
23,10,1992,8.685,9.809863987
24,10,1992,8.763,9.83505475
25,10,1992,8.812,9.862302555
26,10,1992,8.85,9.892160729
27,10,1992,8.896,9.924885995
28,10,1992,8.923,9.960727462
29,10,1992,9.014,9.999982205
30,10,1992,9.033,10.04265435
31,10,1992,9.068,10.088798
1,11,1992,9.147,10.13745711
2,11,1992,9.171,10.18996238
3,11,1992,9.195,10.24562469
4,11,1992,9.268,10.3045844
5,11,1992,9.331,10.36686156
6,11,1992,9.364,10.43284152
7,11,1992,9.392,10.50346799
8,11,1992,9.413,10.58125674
9,11,1992,9.433,10.66956406
10,11,1992,9.456,10.7665661
11,11,1992,9.491,10.86946832
12,11,1992,9.512,10.9762875
13,11,1992,9.531,11.08455417
14,11,1992,9.545,11.18976334
15,11,1992,9.574,11.28754025
16,11,1992,9.6,11.37510092
17,11,1992,9.613,11.45159728
18,11,1992,9.638,11.51790488
19,11,1992,9.682,11.57614972
20,11,1992,9.716,11.62886044
21,11,1992,9.757,11.67818595
22,11,1992,9.8,11.72579824
23,11,1992,9.824,11.77300505
24,11,1992,9.854,11.82131187
25,11,1992,9.882,11.87219839
26,11,1992,9.906,11.92755722
27,11,1992,9.943,11.98924137
28,11,1992,9.972,12.05966099
29,11,1992,9.993,12.1396937
30,11,1992,10.014,12.2282744
1,12,1992,10.044,12.32399116
2,12,1992,10.076,12.42439189
3,12,1992,10.115,12.526622
4,12,1992,10.155,12.62672196
5,12,1992,10.197,12.72018475
6,12,1992,10.25,12.80317839
7,12,1992,10.317,12.87235593
8,12,1992,10.379,12.92567281
9,12,1992,10.447,12.96285998
10,12,1992,10.511,12.9849023
11,12,1992,10.59,12.9932366
12,12,1992,10.67,12.98971798
13,12,1992,10.752,12.97575598
14,12,1992,10.837,12.95250921
15,12,1992,10.911,12.92100486
16,12,1992,10.984,12.88227877
17,12,1992,11.04,12.83760723
18,12,1992,11.113,12.79625803
19,12,1992,11.195,12.74165369
20,12,1992,11.258,12.68128411
21,12,1992,11.314,12.61624014
22,12,1992,11.353,12.54841436
23,12,1992,11.384,12.47929758
24,12,1992,11.412,12.41027293
25,12,1992,11.432,12.34280358
26,12,1992,11.449,12.27789752
27,12,1992,11.448,12.21581629
28,12,1992,11.441,12.15665622
29,12,1992,11.436,12.10017996
30,12,1992,11.414,12.04567676
31,12,1992,11.377,11.99266125
1,1,1993,11.346,11.94126333
2,1,1993,11.314,11.88893162
3,1,1993,11.279,11.83411038
4,1,1993,11.248,11.7758836
5,1,1993,11.181,11.71350138
6,1,1993,11.113,11.64673792
7,1,1993,11.053,11.57584055
8,1,1993,10.994,11.50192506
9,1,1993,10.942,11.426451
10,1,1993,10.884,11.3511988
11,1,1993,10.832,11.27776988
12,1,1993,10.774,11.20704009
13,1,1993,10.724,11.13948575
14,1,1993,10.674,11.07462098
15,1,1993,10.624,11.01261098
16,1,1993,10.578,10.95416096
17,1,1993,10.542,10.89974143
18,1,1993,10.496,10.84962423
19,1,1993,10.455,10.80402472
20,1,1993,10.417,10.762946
21,1,1993,10.386,10.72606988
22,1,1993,10.358,10.69295617
23,1,1993,10.338,10.66314662
24,1,1993,10.319,10.63653166
25,1,1993,10.313,10.61309854
26,1,1993,10.321,10.59288128
27,1,1993,10.329,10.57569932
28,1,1993,10.33,10.56115544
29,1,1993,10.332,10.54889801
30,1,1993,10.339,10.53862295
31,1,1993,10.342,10.53007518
1,2,1993,10.351,10.51971941
2,2,1993,10.359,10.51231301
3,2,1993,10.36,10.50574652
4,2,1993,10.36,10.49890872
5,2,1993,10.36,10.49694626
6,2,1993,10.356,10.49572608
7,2,1993,10.343,10.49508938
8,2,1993,10.343,10.49482407
9,2,1993,10.318,10.4899937
10,2,1993,10.296,10.48808187
11,2,1993,10.264,10.48792253
12,2,1993,10.221,10.48786941
13,2,1993,10.145,10.48707264
14,2,1993,10.019,10.4848412
15,2,1993,9.867,10.48037619
16,2,1993,9.358,10.47250241
17,2,1993,8.698,10.45960885
18,2,1993,8.177,10.436427
19,2,1993,7.886,10.40473793
20,2,1993,7.608,10.3595113
21,2,1993,7.338,10.30006134
22,2,1993,7.211,10.22803327
23,2,1993,7.078,10.13595329
24,2,1993,6.802,10.0218837
25,2,1993,6.59,9.88118499
26,2,1993,6.527,9.70963518
27,2,1993,6.464,9.512299755
28,2,1993,6.453,9.304528447
1,3,1993,6.457,9.108184525
2,3,1993,6.449,8.930496155
3,3,1993,6.435,8.766571955
4,3,1993,6.41,8.60958558
5,3,1993,6.401,8.457355456
6,3,1993,6.396,8.312470579
7,3,1993,6.381,8.180623496
8,3,1993,6.378,8.062942998
9,3,1993,6.371,7.961009465
10,3,1993,6.37,7.878685318
11,3,1993,6.37,7.817510285
12,3,1993,6.368,7.775687062
13,3,1993,6.363,7.749378776
14,3,1993,6.371,7.733864947
15,3,1993,6.385,7.725285152
16,3,1993,6.418,7.720389919
17,3,1993,6.455,7.717125373
18,3,1993,6.486,7.71385998
19,3,1993,6.639,7.709883577
20,3,1993,6.728,7.704769215
21,3,1993,6.716,7.698373347
22,3,1993,6.684,7.690765155
23,3,1993,6.653,7.682155981
24,3,1993,6.652,7.672543792
25,3,1993,6.657,7.662068895
26,3,1993,6.653,7.650871875
27,3,1993,6.665,7.639379341
28,3,1993,6.684,7.628305304
29,3,1993,6.669,7.618151622
30,3,1993,6.661,7.60927843
31,3,1993,6.66,7.60211815
1,4,1993,6.664,7.600184189
2,4,1993,6.686,7.599324557
3,4,1993,6.723,7.599611107
4,4,1993,6.762,7.600327455
5,4,1993,6.823,7.600112555
6,4,1993,6.853,7.597461823
7,4,1993,6.841,7.592015359
8,4,1993,6.887,7.584056504
9,4,1993,7.063,7.572360243
10,4,1993,7.078,7.557060155
11,4,1993,7.071,7.538863231
12,4,1993,7.074,7.5164596
13,4,1993,7.096,7.498638797
14,4,1993,7.135,7.480721293
15,4,1993,7.173,7.4658195
16,4,1993,7.221,7.455392633
17,4,1993,7.317,7.450031155
18,4,1993,7.35,7.449306463
19,4,1993,7.367,7.451987624
20,4,1993,7.399,7.456624014
21,4,1993,7.421,7.461765593
22,4,1993,7.464,7.466036638
23,4,1993,7.457,7.468280189
24,4,1993,7.441,7.467411763
25,4,1993,7.44,7.462779187
26,4,1993,7.44,7.453871355
27,4,1993,7.44,7.440679558
28,4,1993,7.44,7.423263526
29,4,1993,7.44,7.402479334
30,4,1993,7.44,7.379258367
1,5,1993,7.436,7.36117758
2,5,1993,7.418,7.341976318
3,5,1993,7.396,7.32318638
4,5,1993,7.368,7.30488288
5,5,1993,7.334,7.28655438
6,5,1993,7.221,7.267907021
7,5,1993,7.046,7.248939583
8,5,1993,7.036,7.22994552
9,5,1993,7.064,7.210924831
10,5,1993,7.09,7.19150812
11,5,1993,7.103,7.171249875
12,5,1993,7.119,7.149627742
13,5,1993,7.12,7.12641272
14,5,1993,7.122,7.101968744
15,5,1993,7.123,7.076885497
16,5,1993,7.102,7.052129983
17,5,1993,7.1,7.028451795
18,5,1993,7.1,7.006455656
19,5,1993,7.096,6.986449613
20,5,1993,7.081,6.968742627
21,5,1993,7.078,6.953343478
22,5,1993,7.073,6.94033502
23,5,1993,7.079,6.929573326
24,5,1993,7.08,6.921214205
25,5,1993,7.08,6.915186557
26,5,1993,7.115,6.911568739
27,5,1993,7.249,6.910287208
28,5,1993,7.267,6.911116447
29,5,1993,7.261,6.913754614
30,5,1993,7.262,6.917597923
31,5,1993,7.267,6.921816829
1,6,1993,7.259,6.925130803
2,6,1993,7.253,6.927239293
3,6,1993,7.263,6.92754048
4,6,1993,7.283,6.925356728
5,6,1993,7.299,6.92076222
6,6,1993,7.3,6.913829983
7,6,1993,7.3,6.905084511
8,6,1993,7.3,6.895352622
9,6,1993,7.3,6.885991664
10,6,1993,7.302,6.878438024
11,6,1993,7.315,6.874130659
12,6,1993,7.355,6.874130659
13,6,1993,7.422,6.879042462
14,6,1993,7.421,6.888634493
15,6,1993,7.422,6.902595592
16,6,1993,7.425,6.920310221
17,6,1993,7.411,6.94131295
18,6,1993,7.41,6.96491319
19,6,1993,7.408,6.989598521
20,6,1993,7.403,7.014315389
21,6,1993,7.409,7.039660995
22,6,1993,7.41,7.067570072
23,6,1993,7.41,7.099142638
24,6,1993,7.408,7.133685535
25,6,1993,7.395,7.1694
26,6,1993,7.339,7.204062008
27,6,1993,7.206,7.23591164
28,6,1993,7.17,7.264012782
29,6,1993,7.163,7.28802158
30,6,1993,7.171,7.308399091
1,7,1993,7.211,7.32830688
2,7,1993,7.329,7.346213195
3,7,1993,7.336,7.363439024
4,7,1993,7.323,7.380642574
5,7,1993,7.335,7.398187615
6,7,1993,7.358,7.416290662
7,7,1993,7.374,7.435166974
8,7,1993,7.458,7.45503044
9,7,1993,7.596,7.476310395
10,7,1993,7.657,7.499216371
11,7,1993,7.737,7.523379318
12,7,1993,7.759,7.546921945
13,7,1993,7.76,7.567621311
14,7,1993,7.76,7.583913056
15,7,1993,7.76,7.59495387
16,7,1993,7.762,7.601043763
17,7,1993,7.771,7.603478911
18,7,1993,7.783,7.603478911
19,7,1993,7.799,7.602476259
20,7,1993,7.806,7.601616781
21,7,1993,7.828,7.601401902
22,7,1993,7.83,7.601974904
23,7,1993,7.826,7.60312083
24,7,1993,7.827,7.604338265
25,7,1993,7.886,7.605269166
26,7,1993,7.901,7.60569879
27,7,1993,7.913,7.605555584
28,7,1993,7.942,7.604911135
29,7,1993,8.003,7.603765369
30,7,1993,8.061,7.602404638
31,7,1993,8.157,7.602261395
1,8,1993,8.19,7.606056799
2,8,1993,8.195,7.63266462
3,8,1993,8.189,7.691832
4,8,1993,8.217,7.779360155
5,8,1993,8.229,7.880646875
6,8,1993,8.271,7.979645113
7,8,1993,8.307,8.06611663
8,8,1993,8.314,8.137093875
9,8,1993,8.331,8.19557502
10,8,1993,8.349,8.24595422
11,8,1993,8.392,8.29158187
12,8,1993,8.422,8.334332285
13,8,1993,8.437,8.374571705
14,8,1993,8.433,8.412593024
15,8,1993,8.443,8.448884429
16,8,1993,8.461,8.484259755
17,8,1993,8.473,8.519588598
18,8,1993,8.491,8.555465096
19,8,1993,8.499,8.592343779
20,8,1993,8.506,8.630672648
21,8,1993,8.528,8.670631064
22,8,1993,8.532,8.71232952
23,8,1993,8.537,8.7558755
24,8,1993,8.529,8.801308659
25,8,1993,8.523,8.848666326
26,8,1993,8.529,8.897727459
27,8,1993,8.526,8.948337195
28,8,1993,8.511,9.00008888
29,8,1993,8.51,9.048865075
30,8,1993,8.506,9.09589752
31,8,1993,8.489,9.144578847
1,9,1993,8.487,9.193142271
2,9,1993,8.51,9.239422955
3,9,1993,8.521,9.282527629
4,9,1993,8.533,9.32219022
5,9,1993,8.547,9.357841486
6,9,1993,8.545,9.389038875
7,9,1993,8.564,9.415401424
8,9,1993,8.588,9.436909241
9,9,1993,8.594,9.45377719
10,9,1993,8.622,9.466995811
11,9,1993,8.673,9.477665336
12,9,1993,8.673,9.486577126
13,9,1993,8.681,9.495299775
14,9,1993,8.689,9.505275379
15,9,1993,8.688,9.517939304
16,9,1993,8.689,9.534238088
17,9,1993,8.723,9.554689414
18,9,1993,8.75,9.579502816
19,9,1993,8.763,9.608225763
20,9,1993,8.782,9.640168736
21,9,1993,8.803,9.67452955
22,9,1993,8.823,9.710926131
23,9,1993,8.843,9.74833792
24,9,1993,8.864,9.786168
25,9,1993,8.892,9.824640166
26,9,1993,8.911,9.864089017
27,9,1993,8.929,9.90495687
28,9,1993,8.972,9.947333919
29,9,1993,9.01,9.991193488
30,9,1993,9.064,10.03622576
1,10,1993,9.109,10.08128505
2,10,1993,9.168,10.12698002
3,10,1993,9.226,10.17257432
4,10,1993,9.27,10.21740364
5,10,1993,9.294,10.26098359
6,10,1993,9.332,10.30305885
7,10,1993,9.399,10.34348811
8,10,1993,9.469,10.38213286
9,10,1993,9.531,10.41874982
10,10,1993,9.56,10.45331341
11,10,1993,9.571,10.48553196
12,10,1993,9.581,10.51511778
13,10,1993,9.593,10.54199696
14,10,1993,9.613,10.56583173
15,10,1993,9.631,10.58660019
16,10,1993,9.641,10.60422495
17,10,1993,9.655,10.61867776
18,10,1993,9.686,10.63013466
19,10,1993,9.723,10.63897445
20,10,1993,9.754,10.64603796
21,10,1993,9.784,10.65247178
22,10,1993,9.818,10.65957296
23,10,1993,9.862,10.66873635
24,10,1993,9.896,10.68134783
25,10,1993,9.935,10.698933
26,10,1993,9.975,10.72294044
27,10,1993,10.017,10.75498488
28,10,1993,10.064,10.79692582
29,10,1993,10.107,10.85113357
30,10,1993,10.156,10.92017386
31,10,1993,10.206,11.00653136
1,11,1993,10.256,11.10924129
2,11,1993,10.314,11.22832545
3,11,1993,10.391,11.35885551
4,11,1993,10.441,11.49779874
5,11,1993,10.507,11.64364688
6,11,1993,10.568,11.79711895
7,11,1993,10.631,11.95812968
8,11,1993,10.708,12.1228486
9,11,1993,10.779,12.27707744
10,11,1993,10.849,12.40439254
11,11,1993,10.921,12.49718768
12,11,1993,10.996,12.55638282
13,11,1993,11.058,12.58814084
14,11,1993,11.121,12.60017438
15,11,1993,11.198,12.59956887
16,11,1993,11.271,12.59232633
17,11,1993,11.348,12.58388153
18,11,1993,11.423,12.57917541
19,11,1993,11.505,12.58323871
20,11,1993,11.573,12.60091428
21,11,1993,11.659,12.6366
22,11,1993,11.734,12.69298227
23,11,1993,11.786,12.7695158
24,11,1993,11.836,12.86138776
25,11,1993,11.884,12.95809794
26,11,1993,11.925,13.0468204
27,11,1993,11.961,13.11726988
28,11,1993,11.983,13.16434847
29,11,1993,12.001,13.18799061
30,11,1993,12.011,13.19097056
1,12,1993,12.019,13.17785474
2,12,1993,12.018,13.15073404
3,12,1993,12.011,13.11300521
4,12,1993,12.008,13.07660748
5,12,1993,11.999,13.01941918
6,12,1993,11.989,12.96140928
7,12,1993,11.977,12.89305702
8,12,1993,11.959,12.82008396
9,12,1993,11.947,12.7436313
10,12,1993,11.927,12.66536547
11,12,1993,11.908,12.5864852
12,12,1993,11.891,12.50769088
13,12,1993,11.886,12.4302712
14,12,1993,11.866,12.35554173
15,12,1993,11.836,12.2844884
16,12,1993,11.804,12.21710576
17,12,1993,11.765,12.15287628
18,12,1993,11.725,12.09085502
19,12,1993,11.681,12.02949142
20,12,1993,11.624,11.96805458
21,12,1993,11.572,11.90481876
22,12,1993,11.516,11.83719982
23,12,1993,11.475,11.76393401
24,12,1993,11.431,11.6844935
25,12,1993,11.372,11.59932549
26,12,1993,11.313,11.50954085
27,12,1993,11.249,11.41670458
28,12,1993,11.17,11.32250396
29,12,1993,11.086,11.22780611
30,12,1993,10.98,11.13276777
31,12,1993,10.825,11.03608701
1,1,1994,10.569,10.93453583
2,1,1994,10.184,10.82981868
3,1,1994,9.787,10.71703664
4,1,1994,9.296,10.58890392
5,1,1994,8.501,10.44920236
6,1,1994,7.945,10.30768899
7,1,1994,7.75,10.16974642
8,1,1994,7.669,10.03650782
9,1,1994,7.453,9.907937864
10,1,1994,7.372,9.784132155
11,1,1994,7.312,9.666571327
12,1,1994,7.125,9.557735165
13,1,1994,6.921,9.45601182
14,1,1994,6.718,9.356681753
15,1,1994,6.598,9.2557875
16,1,1994,6.579,9.151504648
17,1,1994,6.575,9.046848
18,1,1994,6.591,8.948400857
19,1,1994,6.605,8.863120371
20,1,1994,6.632,8.796205654
21,1,1994,6.645,8.749062995
22,1,1994,6.637,8.720011839
23,1,1994,6.646,8.706205721
24,1,1994,6.602,8.704771981
25,1,1994,6.591,8.713241273
26,1,1994,6.588,8.729509373
27,1,1994,6.575,8.751658755
28,1,1994,6.552,8.778163673
29,1,1994,6.542,8.807764579
30,1,1994,6.515,8.839340767
31,1,1994,6.521,8.871783078
1,2,1994,6.533,8.90783118
2,2,1994,6.551,8.942096398
3,2,1994,6.559,8.9740875
4,2,1994,6.558,9.00325518
5,2,1994,6.531,9.028675891
6,2,1994,6.453,9.050188558
7,2,1994,6.437,9.067818142
8,2,1994,6.464,9.081145395
9,2,1994,6.546,9.089559952
10,2,1994,6.714,9.092321374
11,2,1994,6.541,9.088116173
12,2,1994,6.601,9.074986918
13,2,1994,6.763,9.050377613
14,2,1994,6.881,9.011293086
15,2,1994,6.94,8.953556134
16,2,1994,6.983,8.874220155
17,2,1994,6.919,8.773178862
18,2,1994,6.823,8.652831928
19,2,1994,6.797,8.51846142
20,2,1994,6.689,8.379944057
21,2,1994,6.719,8.250436861
22,2,1994,6.803,8.140933168
23,2,1994,7.001,8.051068875
24,2,1994,7.213,7.976378998
25,2,1994,7.201,7.912757689
26,2,1994,7.2,7.860034888
27,2,1994,7.248,7.815820339
28,2,1994,7.3,7.779783904
1,3,1994,7.324,7.748316797
2,3,1994,7.364,7.719822233
3,3,1994,7.424,7.697235965
4,3,1994,7.43,7.671617789
5,3,1994,7.43,7.644163208
6,3,1994,7.43,7.619009992
7,3,1994,7.428,7.601473529
8,3,1994,7.421,7.594452221
9,3,1994,7.414,7.597318525
10,3,1994,7.382,7.60691598
11,3,1994,7.318,7.619009992
12,3,1994,7.202,7.630020622
13,3,1994,7.124,7.63695102
14,3,1994,7.105,7.638593758
15,3,1994,7.059,7.634950879
16,3,1994,6.957,7.626446782
17,3,1994,6.904,7.613715795
18,3,1994,6.902,7.598178291
19,3,1994,6.948,7.582406755
20,3,1994,7.102,7.569560176
21,3,1994,7.142,7.56173112
22,3,1994,7.18,7.560868915
23,3,1994,7.258,7.568554875
24,3,1994,7.249,7.584917158
25,3,1994,7.25,7.607775103
26,3,1994,7.292,7.633664909
27,3,1994,7.32,7.660143995
28,3,1994,7.325,7.686354574
29,3,1994,7.321,7.712794995
30,3,1994,7.356,7.739746875
31,3,1994,7.337,7.767065176
1,4,1994,7.207,7.797074681
2,4,1994,7.041,7.824760352
3,4,1994,7.009,7.849715929
4,4,1994,7.003,7.871607097
5,4,1994,7.009,7.890169976
6,4,1994,7.004,7.905209785
7,4,1994,6.978,7.91666958
8,4,1994,6.958,7.92435
9,4,1994,6.939,7.928397727
10,4,1994,6.909,7.92853728
11,4,1994,6.818,7.924698995
12,4,1994,6.76,7.91687911
13,4,1994,6.666,7.905069965
14,4,1994,6.495,7.889259999
15,4,1994,6.376,7.869644095
16,4,1994,6.259,7.846274355
17,4,1994,6.289,7.8192
18,4,1994,6.348,7.788961592
19,4,1994,6.411,7.75638558
20,4,1994,6.513,7.723157024
21,4,1994,6.703,7.691263027
22,4,1994,6.866,7.662924313
23,4,1994,6.909,7.640164875
24,4,1994,6.877,7.624516493
25,4,1994,6.85,7.616148536
